NeuralNet(
  (network): Sequential(
    (0): Linear(in_features=2, out_features=80, bias=True)
    (1): Tanh()
    (2): Linear(in_features=80, out_features=80, bias=True)
    (3): Tanh()
    (4): Linear(in_features=80, out_features=80, bias=True)
    (5): Tanh()
    (6): Linear(in_features=80, out_features=80, bias=True)
    (7): Tanh()
    (8): Linear(in_features=80, out_features=2, bias=True)
  )
)
starting Adam training
It: 3400, Time: 2.44, mse_0: 4.7957e-03, mse_f: 1.1747e-01, total loss: 1.2820e-01, Error u,v: 6.5176e-04, 1.6807e-03
It: 3500, Time: 2.49, mse_0: 3.5191e-03, mse_f: 1.1284e-01, total loss: 1.2286e-01, Error u,v: 5.4624e-04, 1.4732e-03
It: 3600, Time: 2.40, mse_0: 6.1353e-03, mse_f: 1.3990e-01, total loss: 1.5418e-01, Error u,v: 5.4295e-04, 1.6215e-03
It: 3700, Time: 2.61, mse_0: 9.0588e-02, mse_f: 1.5129e+00, total loss: 1.6686e+00, Error u,v: 2.4428e-03, 6.3989e-03
It: 3800, Time: 3.20, mse_0: 8.7467e-02, mse_f: 1.2316e+00, total loss: 1.3740e+00, Error u,v: 1.5345e-03, 4.5807e-03
It: 3900, Time: 2.55, mse_0: 1.5885e-02, mse_f: 4.0862e-01, total loss: 4.4257e-01, Error u,v: 9.5557e-04, 1.7850e-03
It: 4000, Time: 2.97, mse_0: 8.1212e-03, mse_f: 1.3224e-01, total loss: 1.4619e-01, Error u,v: 1.9096e-03, 3.6564e-03
It: 4100, Time: 2.89, mse_0: 3.9504e-02, mse_f: 5.9317e-01, total loss: 6.6855e-01, Error u,v: 9.7143e-04, 2.0859e-03
It: 4200, Time: 2.90, mse_0: 3.1891e-02, mse_f: 3.5976e-01, total loss: 4.0870e-01, Error u,v: 4.9104e-04, 1.1437e-03
It: 4300, Time: 2.51, mse_0: 1.8464e-02, mse_f: 2.6464e-01, total loss: 2.9353e-01, Error u,v: 3.8781e-04, 1.0311e-03
It: 4400, Time: 2.28, mse_0: 1.4294e-02, mse_f: 1.9359e-01, total loss: 2.1672e-01, Error u,v: 4.1511e-04, 1.8799e-03
It: 4500, Time: 2.19, mse_0: 3.8404e-01, mse_f: 3.5230e+00, total loss: 4.1352e+00, Error u,v: 1.8420e-03, 8.6514e-03
It: 4600, Time: 3.04, mse_0: 6.1411e-02, mse_f: 7.1952e-01, total loss: 8.3327e-01, Error u,v: 1.4510e-03, 3.3608e-03
It: 4700, Time: 2.46, mse_0: 2.1861e-02, mse_f: 2.3759e-01, total loss: 2.7161e-01, Error u,v: 7.0626e-04, 1.9372e-03
It: 4800, Time: 2.99, mse_0: 1.5290e-01, mse_f: 1.3615e+00, total loss: 1.6071e+00, Error u,v: 2.5823e-03, 2.8730e-03
It: 4900, Time: 2.55, mse_0: 3.7239e-02, mse_f: 5.7749e-01, total loss: 6.4386e-01, Error u,v: 1.3056e-03, 2.1376e-03
It: 5000, Time: 3.23, mse_0: 4.4965e-01, mse_f: 3.7104e+00, total loss: 4.4602e+00, Error u,v: 1.9950e-03, 9.2370e-03
It: 5100, Time: 3.24, mse_0: 1.3057e-01, mse_f: 1.5966e+00, total loss: 1.7844e+00, Error u,v: 1.5385e-03, 5.6938e-03
It: 5200, Time: 2.84, mse_0: 2.1615e-02, mse_f: 3.8246e-01, total loss: 4.2201e-01, Error u,v: 1.0444e-03, 1.7790e-03
It: 5300, Time: 2.64, mse_0: 1.7544e-02, mse_f: 2.0964e-01, total loss: 2.3937e-01, Error u,v: 6.5010e-04, 1.2555e-03
It: 5400, Time: 2.57, mse_0: 1.7258e-03, mse_f: 6.5982e-02, total loss: 7.0148e-02, Error u,v: 3.4644e-04, 8.4900e-04
It: 5500, Time: 2.49, mse_0: 4.7582e-02, mse_f: 4.4521e-01, total loss: 5.1115e-01, Error u,v: 1.1726e-03, 2.2725e-03
It: 5600, Time: 3.23, mse_0: 1.7834e-02, mse_f: 6.8185e-01, total loss: 7.2564e-01, Error u,v: 1.2580e-03, 2.4626e-03
It: 5700, Time: 3.31, mse_0: 1.4234e-02, mse_f: 3.3920e-01, total loss: 3.6399e-01, Error u,v: 7.7676e-04, 1.8924e-03
It: 5800, Time: 2.95, mse_0: 9.4062e-01, mse_f: 6.8524e+00, total loss: 8.3823e+00, Error u,v: 2.8597e-03, 8.9738e-03
It: 5900, Time: 3.14, mse_0: 1.3995e-01, mse_f: 1.6685e+00, total loss: 1.9577e+00, Error u,v: 2.0599e-03, 2.7263e-03
It: 6000, Time: 3.16, mse_0: 1.4886e-02, mse_f: 1.3459e-01, total loss: 1.5889e-01, Error u,v: 1.4987e-03, 1.6576e-03
It: 6100, Time: 2.89, mse_0: 1.0423e-02, mse_f: 1.1413e-01, total loss: 1.3089e-01, Error u,v: 4.0215e-04, 1.0282e-03
It: 6200, Time: 2.60, mse_0: 2.1629e-01, mse_f: 1.7185e+00, total loss: 2.0633e+00, Error u,v: 1.0351e-03, 6.7760e-03
It: 6300, Time: 2.66, mse_0: 1.1142e-01, mse_f: 8.3036e-01, total loss: 1.0112e+00, Error u,v: 7.7651e-04, 3.8705e-03
It: 6400, Time: 2.78, mse_0: 8.2432e-02, mse_f: 7.4782e-01, total loss: 8.7625e-01, Error u,v: 5.9817e-04, 3.9033e-03
It: 6500, Time: 2.91, mse_0: 1.8603e-01, mse_f: 1.3074e+00, total loss: 1.5896e+00, Error u,v: 9.3793e-04, 4.3326e-03
It: 6600, Time: 2.26, mse_0: 9.1784e-02, mse_f: 1.0434e+00, total loss: 1.2215e+00, Error u,v: 1.8376e-03, 2.0484e-03
It: 6700, Time: 2.54, mse_0: 1.7425e-01, mse_f: 1.6216e+00, total loss: 1.9623e+00, Error u,v: 2.5104e-03, 3.2635e-03
It: 6800, Time: 2.26, mse_0: 6.3211e-02, mse_f: 4.5218e-01, total loss: 5.5772e-01, Error u,v: 7.5232e-04, 1.7569e-03
It: 6900, Time: 2.38, mse_0: 3.4116e-01, mse_f: 2.0837e+00, total loss: 2.6112e+00, Error u,v: 1.9153e-03, 4.9074e-03
It: 7000, Time: 2.56, mse_0: 1.5768e-02, mse_f: 3.0372e-01, total loss: 3.4578e-01, Error u,v: 9.8793e-04, 2.0564e-03
It: 7100, Time: 2.61, mse_0: 7.0863e-02, mse_f: 5.0540e-01, total loss: 6.3182e-01, Error u,v: 8.0601e-04, 2.1849e-03
It: 7200, Time: 2.50, mse_0: 1.4791e-01, mse_f: 1.2430e+00, total loss: 1.5479e+00, Error u,v: 1.0198e-03, 3.7399e-03
It: 7300, Time: 2.92, mse_0: 1.1196e-01, mse_f: 1.0087e+00, total loss: 1.1683e+00, Error u,v: 9.6153e-04, 3.3911e-03
It: 7400, Time: 2.31, mse_0: 1.4794e-02, mse_f: 1.4446e-01, total loss: 1.7114e-01, Error u,v: 5.2765e-04, 1.0657e-03
It: 7500, Time: 2.38, mse_0: 1.3400e-01, mse_f: 1.6217e+00, total loss: 1.8045e+00, Error u,v: 9.8453e-04, 3.8087e-03
It: 7600, Time: 2.47, mse_0: 3.2193e-02, mse_f: 3.1829e-01, total loss: 3.6011e-01, Error u,v: 1.0206e-03, 3.3121e-03
It: 7700, Time: 2.35, mse_0: 2.5272e-01, mse_f: 1.6727e+00, total loss: 2.1093e+00, Error u,v: 1.9594e-03, 5.2273e-03
It: 7800, Time: 2.25, mse_0: 1.1815e-01, mse_f: 9.1143e-01, total loss: 1.1393e+00, Error u,v: 1.3973e-03, 2.9373e-03
It: 7900, Time: 2.39, mse_0: 1.5884e-02, mse_f: 1.7358e-01, total loss: 2.0109e-01, Error u,v: 4.6227e-04, 9.7620e-04
It: 8000, Time: 2.42, mse_0: 1.8199e-01, mse_f: 1.1708e+00, total loss: 1.4904e+00, Error u,v: 1.2273e-03, 4.4260e-03
It: 8100, Time: 2.38, mse_0: 1.9811e-02, mse_f: 4.5525e-01, total loss: 4.8894e-01, Error u,v: 5.5587e-04, 2.1929e-03
It: 8200, Time: 2.35, mse_0: 9.7165e-02, mse_f: 7.8336e-01, total loss: 9.7400e-01, Error u,v: 1.3609e-03, 1.9658e-03
It: 8300, Time: 2.40, mse_0: 2.1771e-01, mse_f: 8.9012e-01, total loss: 1.3883e+00, Error u,v: 1.3514e-03, 5.3492e-03
It: 8400, Time: 2.34, mse_0: 1.0760e-01, mse_f: 8.7352e-01, total loss: 1.0640e+00, Error u,v: 1.1532e-03, 3.8296e-03
It: 8500, Time: 2.36, mse_0: 3.7209e-02, mse_f: 5.2342e-01, total loss: 6.2915e-01, Error u,v: 1.4672e-03, 2.1836e-03
It: 8600, Time: 2.46, mse_0: 4.4351e-02, mse_f: 4.1906e-01, total loss: 5.0404e-01, Error u,v: 6.0911e-04, 3.0255e-03
It: 8700, Time: 2.45, mse_0: 8.9485e-02, mse_f: 7.0805e-01, total loss: 8.6395e-01, Error u,v: 1.1660e-03, 3.0752e-03
It: 8800, Time: 2.60, mse_0: 3.8497e-02, mse_f: 3.7805e-01, total loss: 4.5765e-01, Error u,v: 9.6521e-04, 1.8458e-03
It: 8900, Time: 2.27, mse_0: 1.5334e-02, mse_f: 2.4590e-01, total loss: 2.8181e-01, Error u,v: 5.9358e-04, 1.7409e-03
It: 9000, Time: 2.36, mse_0: 1.4357e-02, mse_f: 2.1454e-01, total loss: 2.5150e-01, Error u,v: 9.3932e-04, 1.6137e-03
It: 9100, Time: 2.46, mse_0: 8.4591e-02, mse_f: 5.9338e-01, total loss: 7.5867e-01, Error u,v: 1.1260e-03, 2.9828e-03
It: 9200, Time: 2.86, mse_0: 9.5922e-02, mse_f: 5.1946e-01, total loss: 6.7856e-01, Error u,v: 8.0922e-04, 2.3210e-03
It: 9300, Time: 2.93, mse_0: 1.2669e-01, mse_f: 9.2611e-01, total loss: 1.2066e+00, Error u,v: 1.2313e-03, 3.3988e-03
It: 9400, Time: 2.89, mse_0: 7.9015e-02, mse_f: 7.7495e-01, total loss: 9.1034e-01, Error u,v: 9.4043e-04, 3.3036e-03
It: 9500, Time: 2.60, mse_0: 3.1612e-02, mse_f: 3.9820e-01, total loss: 4.7442e-01, Error u,v: 8.8243e-04, 1.3273e-03
It: 9600, Time: 2.64, mse_0: 1.0988e-02, mse_f: 1.0898e-01, total loss: 1.3643e-01, Error u,v: 6.6602e-04, 2.1272e-03
It: 9700, Time: 2.87, mse_0: 5.3400e-02, mse_f: 7.4792e-01, total loss: 8.2651e-01, Error u,v: 4.7128e-04, 3.4690e-03
It: 9800, Time: 3.14, mse_0: 1.1514e-01, mse_f: 7.8586e-01, total loss: 9.5648e-01, Error u,v: 9.2505e-04, 3.7258e-03
It: 9900, Time: 2.92, mse_0: 2.2092e-02, mse_f: 2.0015e-01, total loss: 2.6335e-01, Error u,v: 7.0632e-04, 2.3237e-03
It: 10000, Time: 2.85, mse_0: 3.8467e-02, mse_f: 2.3088e-01, total loss: 3.1307e-01, Error u,v: 1.0745e-03, 2.0352e-03
It: 10100, Time: 2.73, mse_0: 8.7445e-02, mse_f: 6.7244e-01, total loss: 8.6013e-01, Error u,v: 1.1681e-03, 2.0694e-03
It: 10200, Time: 2.69, mse_0: 2.1358e-02, mse_f: 2.2652e-01, total loss: 2.7929e-01, Error u,v: 1.0141e-03, 2.3844e-03
It: 10300, Time: 2.63, mse_0: 1.1049e-01, mse_f: 7.1986e-01, total loss: 9.1315e-01, Error u,v: 9.0757e-04, 2.9877e-03
It: 10400, Time: 2.35, mse_0: 6.3774e-02, mse_f: 5.1739e-01, total loss: 6.5119e-01, Error u,v: 1.1995e-03, 1.7425e-03
It: 10500, Time: 2.49, mse_0: 6.4422e-03, mse_f: 8.5761e-02, total loss: 1.0058e-01, Error u,v: 6.1559e-04, 1.9892e-03
It: 10600, Time: 2.33, mse_0: 1.2924e-02, mse_f: 1.2319e-01, total loss: 1.6598e-01, Error u,v: 7.5263e-04, 1.7506e-03
It: 10700, Time: 2.42, mse_0: 1.4173e-02, mse_f: 1.9465e-01, total loss: 2.3030e-01, Error u,v: 4.6509e-04, 2.5018e-03
It: 10800, Time: 2.40, mse_0: 1.5476e-02, mse_f: 1.8458e-01, total loss: 2.1419e-01, Error u,v: 4.1272e-04, 1.8541e-03
It: 10900, Time: 2.39, mse_0: 4.6009e-02, mse_f: 3.4243e-01, total loss: 4.3217e-01, Error u,v: 4.5273e-04, 2.9338e-03
It: 11000, Time: 2.42, mse_0: 8.1896e-02, mse_f: 5.3786e-01, total loss: 6.9571e-01, Error u,v: 9.7308e-04, 2.6342e-03
It: 11100, Time: 2.44, mse_0: 1.2029e-01, mse_f: 7.0469e-01, total loss: 9.2532e-01, Error u,v: 1.1982e-03, 2.9461e-03
It: 11200, Time: 2.53, mse_0: 1.6786e-01, mse_f: 8.1966e-01, total loss: 1.1388e+00, Error u,v: 1.3961e-03, 3.0459e-03
It: 11300, Time: 2.49, mse_0: 1.5164e-01, mse_f: 7.1097e-01, total loss: 9.9947e-01, Error u,v: 1.4462e-03, 3.3881e-03
It: 11400, Time: 2.45, mse_0: 8.7236e-02, mse_f: 3.4863e-01, total loss: 5.1008e-01, Error u,v: 1.0269e-03, 1.9790e-03
It: 11500, Time: 2.46, mse_0: 3.7055e-02, mse_f: 1.7334e-01, total loss: 2.4411e-01, Error u,v: 7.3652e-04, 1.3559e-03
It: 11600, Time: 2.83, mse_0: 9.6238e-03, mse_f: 2.3243e-01, total loss: 2.4870e-01, Error u,v: 5.6877e-04, 2.6802e-03
It: 11700, Time: 2.53, mse_0: 4.2772e-02, mse_f: 6.7337e-01, total loss: 7.2829e-01, Error u,v: 4.5532e-04, 3.0226e-03
It: 11800, Time: 2.40, mse_0: 6.8232e-02, mse_f: 6.3328e-01, total loss: 7.2609e-01, Error u,v: 6.4082e-04, 3.1601e-03
It: 11900, Time: 2.44, mse_0: 4.4174e-02, mse_f: 3.2214e-01, total loss: 3.8113e-01, Error u,v: 7.1042e-04, 1.5337e-03
It: 12000, Time: 2.55, mse_0: 2.6135e-02, mse_f: 1.8257e-01, total loss: 2.2185e-01, Error u,v: 4.4925e-04, 2.1383e-03
It: 12100, Time: 2.56, mse_0: 8.0129e-02, mse_f: 6.3134e-01, total loss: 7.5349e-01, Error u,v: 4.9140e-04, 3.6791e-03
It: 12200, Time: 2.47, mse_0: 1.8395e-02, mse_f: 2.2204e-01, total loss: 2.6941e-01, Error u,v: 7.3584e-04, 1.7935e-03
It: 12300, Time: 2.54, mse_0: 6.0502e-02, mse_f: 3.0090e-01, total loss: 4.2620e-01, Error u,v: 1.0770e-03, 2.0224e-03
It: 12400, Time: 2.54, mse_0: 1.1985e-01, mse_f: 7.1591e-01, total loss: 9.3948e-01, Error u,v: 1.1957e-03, 2.6287e-03
It: 12500, Time: 2.47, mse_0: 1.0780e-02, mse_f: 1.5099e-01, total loss: 1.8396e-01, Error u,v: 7.0857e-04, 2.1842e-03
It: 12600, Time: 2.54, mse_0: 1.2938e-01, mse_f: 5.6214e-01, total loss: 7.8415e-01, Error u,v: 1.2262e-03, 3.2153e-03
